# Logfile created on 2025-09-12 21:32:21 +0900 by logger.rb/v1.5.3
2025-09-12 21:32:21 +0900: Memory Usage (498840K) : Starting running IHP-SG13G2 Klayout DRC runset on /home/ckdur/Documents/SymbioticEDA/asicone_sg13g2/chip/signoff/outputs/asicone_202508.fill.gds
2025-09-12 21:32:21 +0900: Memory Usage (498840K) : Ruby Version for klayout: 3.2.3
2025-09-12 21:32:22 +0900: Memory Usage (544272K) : Loading database to memory is complete.
2025-09-12 21:32:22 +0900: Memory Usage (544272K) : IHP-SG13G2 Klayout DRC runset output at: /home/ckdur/Documents/SymbioticEDA/asicone_sg13g2/chip/signoff/reports/asicone_202508.fill_asicone_202508_topvia2.lyrdb
2025-09-12 21:32:22 +0900: Memory Usage (544272K) : Evaluate switches.
2025-09-12 21:32:22 +0900: Memory Usage (544272K) : table_name selected  topvia2
2025-09-12 21:32:22 +0900: Memory Usage (544272K) : Klayout will use 10 thread(s)
2025-09-12 21:32:22 +0900: Memory Usage (544272K) : flat mode is enabled for topvia2 table.
2025-09-12 21:32:22 +0900: Memory Usage (544272K) : FEOL enabled: true
2025-09-12 21:32:22 +0900: Memory Usage (544272K) : BEOL enabled: true
2025-09-12 21:32:22 +0900: Memory Usage (544272K) : OffGrid enabled: true
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : nometfiller_drw has 0 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : prboundary_drw has 38 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : exchange0_drw has 0 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : exchange0_pin has 0 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : exchange0_text has 0 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : exchange1_drw has 0 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : exchange1_pin has 0 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : exchange1_text has 0 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : exchange2_drw has 0 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : exchange2_pin has 0 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : exchange2_text has 0 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : exchange3_drw has 0 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : exchange3_pin has 0 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : exchange3_text has 0 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : exchange4_drw has 0 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : exchange4_pin has 0 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : exchange4_text has 0 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : isonwell_drw has 0 polygons
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : Total no. of polygons in the design is 4173996
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : Loaded TECH DRC rules values from /opt/ext/OpenPDKs/IHP-Open-PDK/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : Loaded default DRC rules values from /opt/ext/OpenPDKs/IHP-Open-PDK/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : Total area of the design is 1999995.5559999999 um^2.
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : The design dimensions are 1432.6 µm * 1396.06 µm.
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : Starting general IHP-SG13G2 derivations.
2025-09-12 21:34:58 +0900: Memory Usage (982700K) : Starting Pwell derivations
2025-09-12 21:34:58 +0900: Memory Usage (983012K) : Starting IHP-SG13G2 DRC rules.
2025-09-12 21:34:58 +0900: Memory Usage (983012K) : Running all FEOL rules
2025-09-12 21:34:58 +0900: Memory Usage (983012K) : Running all BEOL rules
2025-09-12 21:34:58 +0900: Memory Usage (983012K) : Starting 5.24. TopVia2 table
2025-09-12 21:34:59 +0900: Memory Usage (990436K) : Executing rule TV2.a
2025-09-12 21:34:59 +0900: Memory Usage (990436K) : Executing rule TV2.b
2025-09-12 21:35:00 +0900: Memory Usage (994720K) : Executing rule TV2.c
2025-09-12 21:35:02 +0900: Memory Usage (1002456K) : Executing rule TV2.d
2025-09-12 21:35:04 +0900: Memory Usage (1002712K) : KLayout DRC run for table 'topvia2' completed in 162.98 seconds
