# Logfile created on 2025-08-28 21:34:42 +0900 by logger.rb/v1.5.3
2025-08-28 21:34:42 +0900: Memory Usage (501312K) : Starting running IHP-SG13G2 Klayout DRC runset on /home/ckdur/Documents/SymbioticEDA/asicone_sg13g2/chip/signoff/outputs/asicone_202508.fill.gds
2025-08-28 21:34:42 +0900: Memory Usage (501312K) : Ruby Version for klayout: 3.2.3
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : Loading database to memory is complete.
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : IHP-SG13G2 Klayout DRC runset output at: /home/ckdur/Documents/SymbioticEDA/asicone_sg13g2/chip/signoff/reports/asicone_202508.fill_asicone_202508_topmetal2filler.lyrdb
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : Evaluate switches.
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : table_name selected  topmetal2filler
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : Klayout will use 10 thread(s)
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : flat mode is enabled for topmetal2filler table.
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : FEOL enabled: true
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : BEOL enabled: true
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : OffGrid enabled: true
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : alcustop_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : nometfiller_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : prboundary_drw has 38 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : exchange0_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : exchange0_pin has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : exchange0_text has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : exchange1_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : exchange1_pin has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : exchange1_text has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : exchange2_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : exchange2_pin has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : exchange2_text has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : exchange3_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : exchange3_pin has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : exchange3_text has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : exchange4_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : exchange4_pin has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : exchange4_text has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : isonwell_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : Total no. of polygons in the design is 4018780
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : Loaded TECH DRC rules values from /opt/ext/OpenPDKs/IHP-Open-PDK/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : Loaded default DRC rules values from /opt/ext/OpenPDKs/IHP-Open-PDK/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : Total area of the design is 1999995.5559999992 um^2.
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : The design dimensions are 1432.5999999999997 µm * 1396.0599999999997 µm.
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : Starting general IHP-SG13G2 derivations.
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : Starting Pwell derivations
2025-08-28 21:37:28 +0900: Memory Usage (978988K) : Starting IHP-SG13G2 DRC rules.
2025-08-28 21:37:28 +0900: Memory Usage (978988K) : Running all FEOL rules
2025-08-28 21:37:28 +0900: Memory Usage (978988K) : Running all BEOL rules
2025-08-28 21:37:28 +0900: Memory Usage (978988K) : Starting 5.26 TopMetal2:filler table
2025-08-28 21:37:28 +0900: Memory Usage (978988K) : Tiling mode is enabled for TopMetal2:filler table.
2025-08-28 21:37:28 +0900: Memory Usage (978988K) : Executing rule TM2Fil.c
2025-08-28 21:37:29 +0900: Memory Usage (994588K) : Executing rule TM2Fil.a1
2025-08-28 21:37:29 +0900: Memory Usage (995120K) : flat mode is enabled after TopMetal2:filler table.
2025-08-28 21:37:29 +0900: Memory Usage (995120K) : KLayout DRC run for table 'topmetal2filler' completed in 166.52 seconds
